seqnames	gene_id	gene_name	type	cluster_id	n_control	n_treatment	mean_control	mean_treatment	median_control	median_treatment	sd_control	sd_treatment	fold_change	mean_diff	median_diff	log2_fc	statistic	p_value	cohens_d	method	q_value	sig
22	ENSG00000177096	PHETA2	3UTR	PA198	134	66	215.388059701493	203.878787878788	187.5	152.5	130.329305901083	166.126598171535	0.946564949613941	-11.5092718227047	-35	-0.0792265934262986	-0.493043123553602	0.623005473958776	-0.0804439686135021	t-test on raw scale	0.919886845826567	NS
22	ENSG00000183172	SMDT1	3UTR	PA199	547	441	117.425959780622	121.91156462585	98	98	85.6578481162301	93.2260150852901	1.03819943097428	4.48560484522878	0	0.0540836021172732	0.779411983646529	0.435940844453673	0.0503352563814842	t-test on raw scale	0.873493159881827	NS
22	ENSG00000206195	DUXAP8	exon	PA2	23	27	176.869565217391	193.074074074074	156	204	106.114134243116	117.282671657944	1.09161841290652	16.2045088566828	48	0.126468634632057	0.512681016370144	0.610535319844662	0.144294396302094	t-test on raw scale	0.919886845826567	NS
22	ENSG00000284874	NA	3UTR	PA20	24	12	159.458333333333	207	137.5	141	120.695801290995	178.358168760605	1.29814476090933	47.5416666666667	3.5	0.376451272551986	0.832918170285341	0.416996470408014	0.334946102677004	t-test on raw scale	0.861792705509896	NS
22	ENSG00000100290	BIK	3UTR	PA201	24	19	170.5	147.578947368421	145	122	88.1762069849961	90.0538825058973	0.865565673715079	-22.921052631579	-23	-0.208284808457135	-0.836519974590821	0.408039878344758	-0.257524204454622	t-test on raw scale	0.859798163354126	NS
22	ENSG00000100300	TSPO	3UTR	PA202	2041	1626	136.578147966683	130.185731857319	120	114	87.5872500161514	86.5633992968927	0.953195908682817	-6.3924161093644	-6	-0.069155335696231	-2.20992679093749	0.0271747068511689	-0.0733623977615983	t-test on raw scale	0.294948171437234	NS
22	ENSG00000100344	PNPLA3	intron	PA203	55	18	265.018181818182	295.333333333333	249	298.5	123.899076448459	155.611507210973	1.11438894987194	30.3151515151515	49.5	0.156252857556471	0.752169104714786	0.459128534559704	0.229335774859768	t-test on raw scale	0.873955192977681	NS
22	ENSG00000100344	PNPLA3	intron	PA204	73	35	266.698630136986	253.6	241	241	118.824530404606	139.89895513212	0.950886023935487	-13.0986301369863	0	-0.0726556692140985	-0.477465366056145	0.634816169580764	-0.103983035006805	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100347	SAMM50	3UTR	PA205	945	877	115.044444444444	108.034207525656	99	88	77.8550786836425	80.6162124783479	0.939064967868361	-7.01023691878881	-11	-0.0907031227599854	-1.88540891356125	0.0595357181255655	-0.0885174721496269	t-test on raw scale	0.437543012973626	NS
22	ENSG00000188677	PARVB	3UTR	PA206	32	20	122.96875	119.95	119	90.5	80.3157014235778	101.499533314976	0.975451080050826	-3.01875	-28.5	-0.0358585729887765	-0.112761712303136	0.910890008233275	-0.0339331113411034	t-test on raw scale	0.96811392188555	NS
22	ENSG00000188677	PARVB	3UTR	PA207	49	40	117.448979591837	110.225	86	93.5	86.313155917008	63.4012405848049	0.938492615117289	-7.22397959183674	7.5	-0.0915827021759993	-0.45458749391358	0.650549845099111	-0.0939505975299808	t-test on raw scale	0.919886845826567	NS
22	ENSG00000188677	PARVB	3UTR	PA208	36	27	154.222222222222	146.703703703704	148.5	134	84.7028793948457	67.7551104032381	0.951248799231508	-7.51851851851853	-14.5	-0.0721053673947976	-0.391227890654238	0.696998511580799	-0.0964763257916014	t-test on raw scale	0.919886845826567	NS
22	ENSG00000220702	NA	exon	PA209	17	11	156.529411764706	133.636363636364	111	111	148.706975982576	101.24946688973	0.853746028492364	-22.8930481283423	0	-0.228121132685451	-0.484487514826449	0.632114736778039	-0.172801898597838	t-test on raw scale	0.919886845826567	NS
22	ENSG00000203618	GP1BB	3UTR	PA21	28	17	149.5	180.294117647059	115.5	152	130.092417292619	71.4962977239751	1.20598072004722	30.7941176470588	36.5	0.270206843129699	1.02356362133348	0.311804283067534	0.275114689856007	t-test on raw scale	0.785152533546065	NS
22	ENSG00000186654	PRR5	3UTR	PA210	55	16	126.509090909091	118.875	115	95.5	105.669273141227	83.4920155863222	0.939655791894222	-7.63409090909092	-19.5	-0.0897957192346673	-0.302070794213638	0.764654930040735	-0.0753893869663182	t-test on raw scale	0.919886845826567	NS
22	ENSG00000241484	ARHGAP8	3UTR	PA211	23	18	303.478260869565	266.611111111111	308	259	115.065937446641	168.721538388968	0.878517987901942	-36.8671497584541	-49	-0.18685626876612	-0.793777282239815	0.43384146738565	-0.261492247231416	t-test on raw scale	0.873493159881827	NS
22	ENSG00000093000	NUP50	3UTR	PA212	26	35	125.846153846154	113.228571428571	121.5	101	64.4159559784327	73.2915554538198	0.899738037024101	-12.6175824175824	-20.5	-0.152423079777639	-0.713109699297336	0.478673958103845	-0.181107825579493	t-test on raw scale	0.885840689763262	NS
22	ENSG00000093000	NUP50	3UTR	PA213	182	173	158.093406593407	200.196531791908	144.5	179	94.7440696867999	136.014519529296	1.26631803378609	42.1031251985009	34.5	0.340639780867769	3.3681722374178	0.000853624177346257	0.360808674270001	t-test on raw scale	0.0308727410806896	Lengthening
22	ENSG00000100376	FAM118A	3UTR	PA214	53	53	212.603773584906	182.22641509434	215	154	110.809146321787	114.017819374772	0.857117500887469	-30.3773584905661	-61	-0.222435100202275	-1.39094614509935	0.167212980852106	-0.270201265207067	t-test on raw scale	0.620260117006957	NS
22	ENSG00000128408	RIBC2	intron	PA215	56	12	163.696428571429	126.5	134	146.5	113.211615151427	61.1934339912083	0.772771899203665	-37.1964285714286	12.5	-0.371885461397702	-1.59930919031983	0.120287245640253	-0.349839793304576	t-test on raw scale	0.549522785345997	NS
22	ENSG00000128408	RIBC2	3UTR	PA216	60	69	128.816666666667	116.449275362319	110.5	95	87.1372367165661	73.8321897421053	0.903992304533462	-12.3673913043478	-15.5	-0.145617603506486	-0.862617399227789	0.390122786597558	-0.154037915057211	t-test on raw scale	0.847932858969534	NS
22	ENSG00000077942	FBLN1	3UTR	PA218	1219	483	181.922067268253	185.685300207039	164	171	83.0666122217708	71.6811775503378	1.02068596182583	3.76323293878667	7	0.0295390552393226	0.932153022327166	0.351478594247342	0.0470385013489457	t-test on raw scale	0.81139207395397	NS
22	ENSG00000077942	FBLN1	3UTR	PA219	20	17	204.5	215.705882352941	190	194	73.9227904463057	96.6991240303411	1.05479649072343	11.2058823529412	4	0.0769646765195778	0.390548128973332	0.698920729714513	0.131687259819667	t-test on raw scale	0.919886845826567	NS
22	ENSG00000184058	TBX1	3UTR	PA22	56	32	157.982142857143	179.78125	170	154.5	92.7725451298504	124.002012047932	1.13798462755736	21.7991071428571	-15.5	0.18648106915895	0.865611523052574	0.390752469571214	0.207403664718971	t-test on raw scale	0.847932858969534	NS
22	ENSG00000077942	FBLN1	3UTR	PA220	586	576	157.622866894198	179.098958333333	148	162	65.3509611695495	74.4199290673628	1.13624984662632	21.4760914391354	14	0.184280099681022	5.22362353357276	2.08596667830981e-07	0.306830322302307	t-test on raw scale	2.26327384596614e-05	Lengthening
22	ENSG00000130638	ATXN10	3UTR	PA221	387	216	136.059431524548	131.680555555556	125	110.5	81.246723857026	84.3488591432018	0.967816446681227	-4.37887596899225	-14.5	-0.0471946388883606	-0.619294506576998	0.53604960832063	-0.0531611209733733	t-test on raw scale	0.906955774116587	NS
22	ENSG00000197182	MIRLET7BHG	exon	PA223	488	305	121.702868852459	120.360655737705	103.5	99	86.4117918694761	86.0579732664353	0.988971392971999	-1.3422131147541	-4.5	-0.0159993047566994	-0.213337167481298	0.831131151153333	-0.0155572046007498	t-test on raw scale	0.93448424766981	NS
22	ENSG00000284520	MIRLET7B	ext_3UTR	PA224	42	19	237.642857142857	229.315789473684	223	209	75.7550035145619	76.9184652238827	0.964959739294133	-8.32706766917292	-14	-0.0514593443536797	-0.393403486453118	0.69645217645733	-0.109405676116805	t-test on raw scale	0.919886845826567	NS
22	ENSG00000186951	PPARA	3UTR	PA225	47	39	200.723404255319	144.384615384615	176	134	138.809958001337	94.7069206009603	0.719321276561048	-56.3387888707038	-42	-0.475291817162177	-2.22707937200274	0.0287115692210373	-0.466115950331522	t-test on raw scale	0.294948171437234	NS
22	ENSG00000075234	TTC38	3UTR	PA227	134	129	144.417910447761	132.604651162791	119	116	104.79792933352	91.9012223297257	0.918200871011469	-11.8132592849705	-3	-0.123118294286298	-0.972914868390206	0.331504152240493	-0.119708029062406	t-test on raw scale	0.79050990149656	NS
22	ENSG00000075234	TTC38	ext_3UTR	PA228	13	17	205.461538461538	162.647058823529	212	110	62.506820140706	122.020972160768	0.791618032461955	-42.814479638009	-102	-0.337123618622288	-1.24829561343142	0.223511323897285	-0.424289820994212	t-test on raw scale	0.68517000035601	NS
22	ENSG00000075218	GTSE1	3UTR	PA229	143	69	167.895104895105	179.04347826087	156	150	108.250082996859	119.947590857131	1.06640082432856	11.1483733657647	-6	0.0927498007441964	0.654138665057001	0.51424502892411	0.0993868851051027	t-test on raw scale	0.899928800617192	NS
22	ENSG00000302740	NA	exon	PA23	35	10	226.514285714286	313.9	198	311	129.312747069351	172.384228461371	1.38578456104945	87.3857142857143	113	0.470702988453231	1.48788311422542	0.162489131641202	0.626721710171732	t-test on raw scale	0.613219853324187	NS
22	ENSG00000100416	TRMU	exon	PA230	72	85	165.138888888889	200	159	165	89.9787620568501	128.385394511251	1.21110176619008	34.8611111111111	6	0.276320096584019	1.99169829662813	0.048219704781401	0.310061060227639	t-test on raw scale	0.394855695757133	NS
22	ENSG00000100416	TRMU	3UTR	PA231	183	92	171.901639344262	200.119565217391	145	155.5	122.493647054557	128.453167793918	1.16415158098997	28.217925873129	10.5	0.219278919848185	1.74549906416619	0.0826537322392013	0.226628433717377	t-test on raw scale	0.479915301339523	NS
22	ENSG00000075240	GRAMD4	3UTR	PA232	20	34	189.35	200.235294117647	185.5	155	111.877882203391	138.065214898838	1.05748769008528	10.8852941176471	-30.5	0.0806408694385663	0.316016618999617	0.753397776253503	0.084307592920488	t-test on raw scale	0.919886845826567	NS
22	ENSG00000285722	NA	exon	PA233	48	23	164.479166666667	151.347826086957	131.5	126	128.654243810123	109.008176797411	0.92016411047168	-13.1313405797101	-5.5	-0.120036907359773	-0.447391686131288	0.656501160884943	-0.106991767337929	t-test on raw scale	0.919886845826567	NS
22	ENSG00000285722	NA	exon	PA234	16	11	164.625	234.636363636364	123	229	101.045781703147	144.793143986359	1.42527783530061	70.0113636363636	106	0.511243177200158	1.38805065812997	0.183494243761785	0.581168853056276	t-test on raw scale	0.642229853166246	NS
22	ENSG00000100426	ZBED4	3UTR	PA235	66	57	147.272727272727	129.842105263158	139	101	81.5404657360231	91.8293816724575	0.881643924626381	-17.4306220095694	-38	-0.181731992278152	-1.10532885637016	0.271363628862272	-0.201615841321964	t-test on raw scale	0.764752044975493	NS
22	ENSG00000184164	CRELD2	3UTR	PA236	95	130	157.368421052632	158.284615384615	152	146.5	103.969825065142	86.2763034481232	1.00582197067147	0.916194331983803	-5.5	0.00837497238157635	0.070053906555767	0.944228816054229	0.0097321626504511	t-test on raw scale	0.978031756963092	NS
22	ENSG00000198355	PIM3	3UTR	PA237	119	189	173.697478991597	198.603174603175	155	193	96.635480958245	114.547844646997	1.14338547546095	24.905695611578	38	0.19331186880257	2.04793814358713	0.0414951898437079	0.230623272673782	t-test on raw scale	0.360178247843385	NS
22	ENSG00000170638	TRABD	3UTR	PA239	108	74	216.574074074074	218.932432432432	177.5	180.5	163.791878640183	148.319013004604	1.01088938446784	2.35835835835834	3	0.0156251404550102	0.100957751177701	0.919705391337714	0.014954725660353	t-test on raw scale	0.96811392188555	NS
22	ENSG00000093010	COMT	3UTR	PA24	30	11	102.6	116.363636363636	90	79	52.5636559899945	81.0435348775863	1.13414850256956	13.7636363636364	-11	0.181609555530373	0.524279056803368	0.608766901346781	0.225101388926259	t-test on raw scale	0.919886845826567	NS
22	ENSG00000073169	SELENOO	3UTR	PA240	42	29	230.333333333333	289.551724137931	212.5	255	135.69130436878	144.62206564671	1.25709865761765	59.2183908045977	42.5	0.330097877499397	1.7390044559794	0.0873578543912957	0.424856700911393	t-test on raw scale	0.479915301339523	NS
22	ENSG00000100239	PPP6R2	3UTR	PA241	41	18	200.658536585366	170.722222222222	166	113.5	147.827705413447	131.176937336137	0.850809664654323	-29.9363143631436	-52.5	-0.233091673401577	-0.775810806337465	0.442868485259286	-0.209250283851653	t-test on raw scale	0.873493159881827	NS
22	ENSG00000100239	PPP6R2	3UTR	PA242	15	13	301.266666666667	282.153846153846	247	327	160.577736700358	156.930901011584	0.93655846255979	-19.1128205128205	80	-0.0945590406085228	-0.317954828072719	0.753098917682407	-0.120278296352014	t-test on raw scale	0.919886845826567	NS
22	ENSG00000025770	NCAPH2	3UTR	PA244	214	103	150.64953271028	162.330097087379	121.5	120	102.682214425893	135.287159249626	1.07753468707773	11.6805643770983	-1.5	0.107734312070337	0.775326696108509	0.439287511541152	0.102225118320208	t-test on raw scale	0.873493159881827	NS
22	ENSG00000291064	NA	exon	PA246	72	46	189.236111111111	243.282608695652	150.5	156.5	143.177668911057	191.378701130447	1.28560351017152	54.0464975845411	6	0.362445773220332	1.64387243625989	0.104294661385602	0.330415306773893	t-test on raw scale	0.518876289690586	NS
22	ENSG00000069998	HDHD5	3UTR	PA247	290	254	167.313793103448	136.208661417323	140	120.5	117.022288783239	89.2256087272402	0.814091049463606	-31.1051316861254	-19.5	-0.296737937663946	-3.5092806344255	0.000487389501952326	-0.296331989822992	t-test on raw scale	0.0235030048719233	Shortening
22	ENSG00000015475	BID	3UTR	PA249	106	95	130.849056603774	128.810526315789	122	111	72.682452516845	74.3800326009612	0.984420749060828	-2.03853028798412	-11	-0.0226530284650345	-0.196091556961906	0.844742148811041	-0.027739177615644	t-test on raw scale	0.940046391241005	NS
22	ENSG00000093010	COMT	3UTR	PA25	605	208	125.580165289256	142.884615384615	108	126.5	92.3075173083334	103.016701210793	1.13779604490487	17.3044500953592	18.5	0.18624197119888	2.14461949314231	0.03271656564602	0.181854327976027	t-test on raw scale	0.315533099786059	NS
22	ENSG00000015475	BID	3UTR	PA250	341	196	131.366568914956	120.367346938776	124	113	75.7744947561247	68.137701865335	0.916270767615913	-10.9992219761805	-11	-0.126154102053525	-1.72781651756534	0.0847187886801525	-0.150502181503367	t-test on raw scale	0.479915301339523	NS
22	ENSG00000093100	NA	3UTR	PA251	96	51	198.177083333333	228.176470588235	178	207	108.312607497846	136.954402029632	1.15137667156219	29.999387254902	29	0.203359886723957	1.35526313743233	0.178972342536956	0.252158058491127	t-test on raw scale	0.635702861547309	NS
22	ENSG00000274602	PI4KAP1	ext_3UTR	PA253	64	33	288	269.454545454545	265.5	261	127.310144984102	182.700590261275	0.935606060606061	-18.5454545454546	-4.5	-0.0960268877737759	-0.521477349311121	0.604408268217932	-0.125056163149688	t-test on raw scale	0.919886845826567	NS
22	ENSG00000270393	NA	ext_3UTR	PA254	12	60	308.583333333333	341	235.5	317	161.389116639558	155.363870328303	1.1050499594923	32.4166666666667	81.5	0.144111595573699	0.639090399258522	0.53218150978127	0.207365704699574	t-test on raw scale	0.906955774116587	NS
22	ENSG00000070413	DGCR2	3UTR	PA255	109	66	157.137614678899	161.545454545455	143	145	77.631783760346	96.3235224595788	1.02805082586727	4.40783986655546	2	0.0399115917827977	0.314950270330806	0.753367999001402	0.0517732889069291	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100056	ESS2	3UTR	PA257	87	32	142.137931034483	155.875	133	139	91.2066618861462	99.5858358888322	1.09664604560893	13.7370689655172	6	0.133097955417986	0.682151248107081	0.498210816051753	0.146920624614491	t-test on raw scale	0.893485513084549	NS
22	ENSG00000100075	SLC25A1	3UTR	PA258	766	471	133.643603133159	135.44161358811	119	107	84.1726338684963	103.877015502618	1.01345377117047	1.79801045495114	-12	0.0192802815781611	0.317059546100538	0.75127703485778	0.0195076872592979	t-test on raw scale	0.919886845826567	NS
22	ENSG00000070371	CLTCL1	3UTR	PA259	180	161	192.855555555556	247.403726708075	181	247	121.20692506638	142.241580545299	1.28284469687888	54.548171152519	66	0.359346526152966	3.78874293195521	0.000181251288105796	0.414642993434243	t-test on raw scale	0.00983288237973943	Lengthening
22	ENSG00000093010	COMT	3UTR	PA26	32	11	161.40625	114.545454545455	145.5	75	106.266511999692	67.4112210783392	0.709671741617531	-46.8607954545455	-70.5	-0.49477623400244	-1.69313989822804	0.101595263842563	-0.477113282881465	t-test on raw scale	0.512701680321769	NS
22	ENSG00000100084	HIRA	3UTR	PA260	59	58	183.457627118644	170.172413793103	166	168.5	107.634170006058	105.921377318362	0.927584295435431	-13.2852133255406	2.5	-0.108449700398508	-0.672900027289217	0.502360837035332	-0.124406599259631	t-test on raw scale	0.893543456038254	NS
22	ENSG00000242259	C22orf39	3UTR	PA261	61	47	165.049180327869	169.255319148936	144	112	98.5258724446711	146.873128936849	1.02548415455752	4.20613882106733	-32	0.0363051999426796	0.1691807258329	0.866101696631311	0.0345089809222044	t-test on raw scale	0.946821502110804	NS
22	ENSG00000242259	C22orf39	3UTR	PA262	29	22	102.793103448276	128.454545454545	92	96	68.8006329447343	147.259966846044	1.24964166997042	25.6614420062696	4	0.321514466833046	0.757067082481745	0.455343527216481	0.234268949731707	t-test on raw scale	0.873955192977681	NS
22	ENSG00000070010	UFD1	3UTR	PA263	29	26	182.344827586207	167.423076923077	139	156.5	143.408327079923	98.3980378165838	0.918167403700687	-14.92175066313	17.5	-0.123170879733311	-0.453726434490876	0.651998485656877	-0.120117800497133	t-test on raw scale	0.919886845826567	NS
22	ENSG00000070010	UFD1	3UTR	PA264	20	37	99	119.810810810811	84.5	97	61.0797580390203	90.0977363872262	1.21021021021021	20.8108108108108	12.5	0.275257661456705	1.0329103466991	0.306425366336199	0.25612186227757	t-test on raw scale	0.785152533546065	NS
22	ENSG00000070010	UFD1	3UTR	PA265	794	844	123.390428211587	115.005924170616	99	88	94.0635867091146	94.5919686562109	0.932048991461532	-8.3845040409708	-11	-0.101522305371552	-1.7980332986644	0.07235660453518	-0.0888789470402255	t-test on raw scale	0.468698005496539	NS
22	ENSG00000185838	GNB1L	3UTR	PA266	36	40	137.194444444444	134.525	136.5	93	68.0436076327714	122.111127929041	0.980542619963555	-2.66944444444445	-43.5	-0.0283477553687204	-0.119215896110698	0.905487964006022	-0.0266300771983739	t-test on raw scale	0.967935409799541	NS
22	ENSG00000215012	RTL10	3UTR	PA267	76	99	267.210526315789	198.393939393939	236	186	162.707042731364	106.799336750006	0.742463038897941	-68.8165869218501	-50	-0.429608887055972	-3.19628111893234	0.00177093396655375	-0.513810720887202	t-test on raw scale	0.0548989529631663	NS
22	ENSG00000215012	RTL10	3UTR	PA268	22	11	203.909090909091	221.727272727273	207	247	91.728849432345	132.552699639872	1.08738296923763	17.8181818181818	40	0.120860137709912	0.400458596708302	0.694481584418994	0.167119175078742	t-test on raw scale	0.919886845826567	NS
22	ENSG00000215012	RTL10	3UTR	PA269	185	33	158.643243243243	201.666666666667	136	150	113.823434348185	135.806311218097	1.27119606573762	43.0234234234234	14	0.346186564766335	1.71556433500877	0.0939007162564659	0.366655093929694	t-test on raw scale	0.502673397554049	NS
22	ENSG00000183597	TANGO2	3UTR	PA27	218	151	146.504587155963	136.827814569536	127	116	91.3365300961948	83.9147791186117	0.933949012967592	-9.67677258642686	-11	-0.0985843037818286	-1.05020249959558	0.29437251317922	-0.109492433415987	t-test on raw scale	0.781385759537975	NS
22	ENSG00000184470	TXNRD2	3UTR	PA270	806	251	153.508684863524	151.529880478088	131	122	102.479699181619	106.433613598269	0.98710949554942	-1.97880438543592	-9	-0.0187179697553842	-0.259468049461996	0.795406062938395	-0.0191317647163586	t-test on raw scale	0.923419016837312	NS
22	ENSG00000243762	NA	3UTR	PA271	26	14	141.384615384615	173.428571428571	138	172	79.0731696205872	78.3333255397081	1.2266438675579	32.043956043956	34	0.294716451050136	1.22993626669356	0.229346559999259	0.406541637660076	t-test on raw scale	0.68517000035601	NS
22	ENSG00000099899	TRMT2A	3UTR	PA272	99	31	189.575757575758	175.516129032258	164	120	108.443730439404	157.830894940913	0.925836358386272	-14.0596285434995	-44	-0.111170875275923	-0.462939897627638	0.645963231116034	-0.115405011872795	t-test on raw scale	0.919886845826567	NS
22	ENSG00000040608	RTN4R	3UTR	PA273	32	17	127.5625	136.117647058824	101.5	147	79.9455207645968	88.1992647028174	1.06706631697265	8.55514705882354	45.5	0.0936498408244315	0.333686207948606	0.740933016211285	0.103263576281143	t-test on raw scale	0.919886845826567	NS
22	ENSG00000128185	DGCR6L	3UTR	PA274	300	162	118.793333333333	106.253086419753	88.5	82	89.449247332683	77.2485149692148	0.894436442166393	-12.5402469135802	-6.5	-0.160949125555	-1.57361643699684	0.116423493681106	-0.146879914353275	t-test on raw scale	0.537529747421277	NS
22	ENSG00000277971	NA	3UTR	PA275	79	30	165.075949367089	179.966666666667	141	153.5	121.829827949701	140.00824688354	1.09020525010863	14.8907172995781	12.5	0.124599773018599	0.513384460160585	0.610105859852594	0.117236852798933	t-test on raw scale	0.919886845826567	NS
22	ENSG00000241973	PI4KA	3UTR	PA276	231	154	193.549783549784	202.993506493506	173	161	117.056901389864	144.982239018307	1.04879221650637	9.44372294372295	-12	0.0687288839128442	0.674878957524627	0.500310076703308	0.0732412511571957	t-test on raw scale	0.893543456038254	NS
22	ENSG00000184436	THAP7	3UTR	PA277	348	178	191.497126436782	212.286516853933	153	145.5	145.813676429181	178.198175525678	1.10856241450711	20.789390417151	-7.5	0.148689999402311	1.34336849113023	0.180164635876311	0.13199677758721	t-test on raw scale	0.635702861547309	NS
22	ENSG00000183506	PI4KAP2	ext_3UTR	PA278	63	28	275.269841269841	238.607142857143	267	217	139.164234183144	119.508666750874	0.866811786414485	-36.6626984126984	-50	-0.206209324374419	-1.28228052010013	0.204686404390141	-0.274611646772836	t-test on raw scale	0.672984087161523	NS
22	ENSG00000161179	YDJC	3UTR	PA279	157	158	148.59872611465	142.569620253165	132	125	99.8117368793853	93.8118028705165	0.959426934408351	-6.02910586148514	-7	-0.0597551533759872	-0.552327608991654	0.581119934422925	-0.0622528583280755	t-test on raw scale	0.919886845826567	NS
22	ENSG00000183597	TANGO2	ext_3UTR	PA28	61	47	184.901639344262	143.212765957447	164	139	110.291236417954	87.6075577864924	0.774534863321594	-41.6888733868155	-25	-0.368597915899415	-2.18896669847794	0.0307954514486398	-0.412456599010666	t-test on raw scale	0.303755134743402	NS
22	ENSG00000100030	MAPK1	3UTR	PA280	12	19	104.333333333333	156.263157894737	80	152	75.3094625629154	63.4261093322714	1.49772994787288	51.9298245614035	72	0.582777518331608	1.98506946969283	0.0606501417468529	0.761681776021303	t-test on raw scale	0.437543012973626	NS
22	ENSG00000100030	MAPK1	3UTR	PA281	362	462	156.425414364641	152.647186147186	142.5	132.5	94.3650083949798	99.8681070705382	0.975846455431805	-3.77822821745474	-10	-0.0352739301048885	-0.555942102809789	0.578407081246489	-0.0387552088865648	t-test on raw scale	0.919886845826567	NS
22	ENSG00000100030	MAPK1	3UTR	PA282	194	123	142.546391752577	142.512195121951	118.5	114	99.4332145608174	105.65171407093	0.999760101745083	-0.0341966306260986	-4.5	-0.000346141543722438	-0.00287261164359238	0.997710299531367	-0.000335633930768959	t-test on raw scale	0.998944631474162	NS
22	ENSG00000100034	PPM1F	3UTR	PA284	60	56	189.233333333333	207.678571428571	196	175.5	103.08518226331	129.270133953932	1.09747351468331	18.4452380952381	-20.5	0.134186123636618	0.845866421762236	0.399548308128406	0.158388507687874	t-test on raw scale	0.858723175709138	NS
22	ENSG00000100038	TOP3B	3UTR	PA285	126	59	207.68253968254	211.559322033898	197	186	117.776034967639	141.201283474	1.01866686702351	3.87678235135863	-11	0.0266823264095027	0.1831571317244	0.855056390927067	0.0308479363341544	t-test on raw scale	0.945814657659824	NS
22	ENSG00000274422	NA	intergenic	PA286	19	14	296.789473684211	441.285714285714	265	416	142.853685421821	169.735281936508	1.48686443898361	144.496240601504	151	0.572273119400248	2.58196862291553	0.0160284051690266	0.934063524364317	t-test on raw scale	0.224397672366373	NS
22	ENSG00000185686	PRAME	3UTR	PA287	368	179	182.266304347826	187.871508379888	154	147	126.400793100307	148.817172439475	1.03075282648715	5.60520403206218	-7	0.0436984173292025	0.433562087707691	0.664911422511366	0.041787875143329	t-test on raw scale	0.919886845826567	NS
22	ENSG00000228315	GUSBP11	exon	PA288	66	23	320.348484848485	327.869565217391	300	312	125.51083219256	117.165502349077	1.02347780846369	7.52108036890644	12	0.0334798214952085	0.260193557652415	0.796019942424352	0.0609222161947138	t-test on raw scale	0.923419016837312	NS
22	ENSG00000128191	DGCR8	3UTR	PA29	25	21	186.08	178.285714285714	209	159	83.0992980315317	106.615731886595	0.958113253900012	-7.79428571428573	-50	-0.0617318948938495	-0.272603908389331	0.786653806413852	-0.0824646160099052	t-test on raw scale	0.923419016837312	NS
22	ENSG00000250479	CHCHD10	3UTR	PA290	628	492	132.132165605096	121.660569105691	116	104	91.4661721857531	83.7965521293028	0.920749073842466	-10.4715964994045	-12	-0.11912005393102	-1.99345715420525	0.0464600763088115	-0.11875245806478	t-test on raw scale	0.394855695757133	NS
22	ENSG00000099958	DERL3	3UTR	PA291	42	35	213.547619047619	229.742857142857	192	183	155.68310564874	176.954521052751	1.07583900100346	16.1952380952381	-9	0.105462195150311	0.422156112329334	0.674234960523832	0.0977590032915763	t-test on raw scale	0.919886845826567	NS
22	ENSG00000099958	DERL3	3UTR	PA292	89	67	122.056179775281	131.283582089552	107	103	82.046184270945	91.6741274049503	1.07559963232718	9.22740231427133	-4	0.105141167166259	0.650736343317177	0.516337189013183	0.106917353628274	t-test on raw scale	0.899961204946673	NS
22	ENSG00000133433	GSTT2B	3UTR	PA293	449	192	170.011135857461	203.671875	138	142.5	123.61967293449	168.148499690894	1.19799137846335	33.660739142539	4.5	0.260617525578349	2.49994502343364	0.0129873221575739	0.243145787167063	t-test on raw scale	0.208759178384706	NS
22	ENSG00000099977	DDT	3UTR	PA294	3805	2689	128.511957950066	120.143175901822	111	102	85.8153703487608	81.6791229201874	0.934879351449184	-8.36878204824346	-9	-0.0971479013275707	-3.98222441588216	6.90863197799038e-05	-0.09947743845857	t-test on raw scale	0.00499724379741304	NS
22	ENSG00000099977	DDT	exon	PA295	24	13	87.7083333333333	127.230769230769	81	127	47.2555303105101	85.6506021054472	1.45061209574274	39.5224358974359	46	0.53666178379758	1.54150081390643	0.142672049467113	0.626263108013756	t-test on raw scale	0.578688499707731	NS
22	ENSG00000224205	GSTT3P	5UTR	PA296	250	64	148.444	146.984375	127.5	118.5	106.546588712474	127.880337442333	0.990167167416669	-1.45962499999999	-9	-0.0142559825802816	-0.0841411322168651	0.933138227934161	-0.0131279320804096	t-test on raw scale	0.978031756963092	NS
22	ENSG00000138867	GUCD1	3UTR	PA298	405	453	148.251851851852	143.24944812362	132	129	88.6932402671529	88.9147549941415	0.966257394658176	-5.00240372823154	-3	-0.0495205450262202	-0.823776044081715	0.410299037554927	-0.0563268563908324	t-test on raw scale	0.859798163354126	NS
22	ENSG00000100109	TFIP11	3UTR	PA299	430	315	127.962790697674	133.552380952381	118.5	116	79.5039604744417	96.0487184918719	1.04368137193813	5.58959025470654	-2.5	0.0616813351965882	0.84279110834317	0.399682215422225	0.0643360128855911	t-test on raw scale	0.858723175709138	NS
22	ENSG00000206195	DUXAP8	exon	PA3	59	38	161.542372881356	168.315789473684	145	158.5	98.8824314150305	93.7224497214638	1.04192965889701	6.77341659232829	13.5	0.0592578839639392	0.339999626372815	0.734724737583783	0.0698971859247556	t-test on raw scale	0.919886845826567	NS
